round,alive_nodes,round_energy
380,100,0.019880898830216466
381,100,0.020420700868528034
382,100,0.020168125429826638
383,100,0.019569340346972778
384,100,0.019638136483258933
385,100,0.01909371281679376
386,100,0.019945609272313636
387,100,0.0202948214399658
388,100,0.018817252486058908
389,100,0.02015177307172252
390,100,0.01994879292824481
391,100,0.01997400043626079
392,100,0.019327702342646032
393,100,0.01970299854618459
394,100,0.01876073931717759
395,100,0.01947123607352826
396,100,0.01961349853738389
397,100,0.019014657253732182
398,100,0.018887527872687472
399,100,0.01951670671977482
400,100,0.019061920794467536
401,100,0.020444314851480818
402,100,0.019560354884515574
403,100,0.020529181620787696
404,100,0.020115856606691913
405,100,0.02039476175537843
406,100,0.019596404121714508
407,100,0.018809936981604394
408,100,0.01909258801153868
409,100,0.019205496032728607
410,100,0.01858926795024176
411,100,0.01913485910832581
412,100,0.020005484914434598
413,100,0.019907730263718348
414,100,0.01863735486738735
415,100,0.020323654480702856
416,100,0.019406776290919945
417,100,0.020698881253701878
418,100,0.020103182980947997
419,100,0.018875823263443652
420,100,0.019704106568720153
421,100,0.02018867377904752
422,100,0.020004607036093136
423,100,0.01836349351143471
424,100,0.019076410294397057
425,100,0.01906349071232179
426,100,0.01872317532608933
427,100,0.018605028756345295
428,100,0.01869302853570178
429,100,0.018552453917963424
430,100,0.020040423754714133
431,100,0.018794038824766084
432,100,0.019932866366678112
433,100,0.019073475545991946
434,100,0.0186260194076781
435,100,0.017790494229235843
436,100,0.01949758658135572
437,100,0.01901653226238583
438,100,0.018907748244341195
439,100,0.01963265742298615
440,100,0.01916224885162244
441,100,0.019856810704052336
442,100,0.019694156924335696
443,100,0.018599094632593446
444,100,0.018380003642044982
445,100,0.01974989705050995
446,100,0.01877160324541467
447,100,0.019272723658458762
448,100,0.01957618610490067
449,100,0.019716302931980904
450,100,0.019379267254707993
451,100,0.019378822294170036
452,100,0.01899416467916913
453,100,0.019303984252623446
454,100,0.019092756654988875
455,100,0.019167298404805425
456,100,0.01968987722744142
457,100,0.018966891943613912
458,100,0.019563420004747072
459,100,0.019152257111444044
460,100,0.01920738781287055
461,100,0.01821072238419739
462,100,0.01854601618805655
463,100,0.018995938547431708
464,100,0.019510561716283986
465,100,0.019801033619632157
466,100,0.01902742098828768
467,100,0.018996448210746402
468,100,0.019468515229118688
469,100,0.019195197399913485
470,100,0.018693782938128047
471,100,0.018804655730210965
472,100,0.01982523447973935
473,100,0.019506265347983536
474,100,0.01917854004795935
475,100,0.019529759992704756
476,100,0.01898795131220107
477,100,0.01839466503767824
478,100,0.0197341350542039
479,100,0.02008790887144604
480,100,0.01942184863474429
